ID_JUGADOR,NOMBRE,PARTIDOS_JUGADOS,MINUTOS_JUGADOS_PROMEDIO,PUNTOS_ANOTADOS_PROMEDIO,GOLES_PROMEDIO,TRIPLES_PROMEDIO,TIROS_LIBRES_ANOTADOS_PROMEDIO,REBOTES_OFENSIVOS_PROMEDIO,ASISTENCIAS_PROMEDIO,PELOTAS_RECUPERADAS_PROMEDIO,BLOQUEOS_PROMEDIO,PERDIDAS_PROMEDIO
ID_JUG_1530,Andrew Nicholson,75.0,16.7,7.8,3.4,0.0,1.0,0.9,0.6,0.3,0.4,1.1
ID_JUG_1531,Brian Roberts,78.0,17.0,7.1,2.7,0.8,0.9,0.2,2.8,0.5,0.0,0.9
ID_JUG_1532,Jeffery Taylor,77.0,19.6,6.1,2.2,0.7,1.0,0.7,0.8,0.6,0.2,0.6
ID_JUG_1533,John Henson,63.0,13.1,6.0,2.6,0.0,0.9,1.8,0.5,0.3,0.7,0.7
ID_JUG_1534,Donatas Motiejunas,44.0,12.2,5.7,2.2,0.5,0.7,0.8,0.7,0.2,0.2,0.8
ID_JUG_1535,Evan Fournier,38.0,11.3,5.3,2.0,0.6,0.8,0.2,1.2,0.5,0.0,0.8
ID_JUG_1536,Thomas Robinson,70.0,15.1,4.8,2.0,0.0,0.8,1.7,0.7,0.6,0.4,1.3
ID_JUG_1537,Kyle O'Quinn,57.0,11.2,4.1,1.8,0.0,0.5,1.1,0.9,0.2,0.5,0.6
ID_JUG_1538,Nando De Colo,72.0,12.8,3.8,1.5,0.4,0.5,0.3,1.9,0.6,0.1,1.1
ID_JUG_1539,Victor Claver,49.0,16.6,3.8,1.5,0.5,0.3,0.6,0.9,0.5,0.2,0.9
ID_JUG_1540,Mirza Teletovic,53.0,9.4,3.5,1.3,0.7,0.2,0.6,0.4,0.2,0.2,0.4
ID_JUG_1541,Pablo Prigioni,78.0,16.2,3.5,1.3,0.7,0.3,0.5,3.0,0.9,0.0,1.1
ID_JUG_1542,Draymond Green,79.0,13.4,2.9,1.1,0.2,0.6,0.7,0.7,0.5,0.3,0.6
ID_JUG_1543,Joel Freeland,51.0,9.4,2.6,1.1,0.0,0.4,0.8,0.3,0.3,0.2,0.4
ID_JUG_1544,Festus Ezeli,78.0,14.4,2.4,0.9,0.0,0.6,1.8,0.3,0.3,0.9,0.8
ID_JUG_1545,Perry Jones III,38.0,7.4,2.3,1.0,0.0,0.3,0.3,0.3,0.1,0.2,0.4
ID_JUG_1546,Darius Miller,52.0,13.3,2.3,0.8,0.4,0.2,0.2,0.8,0.3,0.2,0.4
ID_JUG_1547,Tyshawn Taylor,38.0,5.8,2.2,0.8,0.2,0.4,0.1,0.6,0.3,0.0,0.7
ID_JUG_1548,Marquis Teague,48.0,8.2,2.1,0.9,0.1,0.2,0.1,1.3,0.2,0.1,0.7
ID_JUG_1549,Kent Bazemore,61.0,4.4,2.0,0.7,0.2,0.4,0.1,0.4,0.3,0.1,0.3
ID_JUG_1550,Tornike Shengelia,19.0,4.9,1.6,0.5,0.1,0.5,0.5,0.2,0.2,0.1,0.6
ID_JUG_1551,Kyrie Irving,51.0,30.5,18.5,6.9,1.4,3.4,0.9,5.4,1.1,0.4,3.1
ID_JUG_1552,Brandon Knight,66.0,32.3,12.8,4.8,1.6,1.6,0.5,3.8,0.7,0.2,2.6
ID_JUG_1553,MarShon Brooks,56.0,29.4,12.6,4.9,0.8,2.0,1.3,2.3,0.9,0.3,2.1
ID_JUG_1554,Ricky Rubio,41.0,34.2,10.6,3.4,0.8,3.1,0.5,8.2,2.2,0.2,3.2
ID_JUG_1555,Tristan Thompson,60.0,23.7,8.2,3.2,0.0,1.8,3.1,0.5,0.5,1.0,1.4
ID_JUG_1556,Jimmer Fredette,61.0,18.6,7.6,2.8,1.3,0.7,0.3,1.8,0.5,0.0,1.1
ID_JUG_1557,Gustavo Ayon,54.0,20.1,5.9,2.6,0.0,0.7,1.6,1.4,1.0,0.9,0.9
ID_JUG_1558,Charles Jenkins,51.0,17.5,5.8,2.5,0.1,0.7,0.2,3.3,0.6,0.1,1.2
ID_JUG_1559,Nikola Vucevic,51.0,15.9,5.5,2.6,0.1,0.4,1.7,0.6,0.4,0.7,0.6
ID_JUG_1560,Donald Sloan,33.0,20.3,5.5,2.4,0.1,0.7,0.5,3.2,0.4,0.1,1.5
ID_JUG_1561,Bismack Biyombo,63.0,23.1,5.2,2.0,0.0,1.1,1.8,0.4,0.3,1.8,1.1
ID_JUG_1562,Jan Vesely,57.0,18.9,4.7,2.1,0.0,0.6,1.8,0.8,0.7,0.6,1.1
ID_JUG_1563,Enes Freedom,66.0,13.2,4.6,1.8,0.0,1.1,1.6,0.1,0.3,0.3,0.8
ID_JUG_1564,Jordan Hamilton,26.0,9.9,4.4,1.8,0.7,0.1,0.4,0.8,0.2,0.1,0.6
ID_JUG_1565,Nolan Smith,44.0,12.3,3.8,1.5,0.3,0.5,0.4,1.4,0.4,0.1,1.0
ID_JUG_1566,Reggie Jackson,45.0,11.1,3.1,1.1,0.3,0.6,0.3,1.6,0.6,0.0,0.8
ID_JUG_1567,Greg Stiemsma,55.0,13.9,2.9,1.2,0.0,0.5,0.9,0.5,0.7,1.5,0.6
ID_JUG_1568,Jeremy Pargo,44.0,9.6,2.9,1.1,0.2,0.4,0.3,1.3,0.3,0.0,1.0
ID_JUG_1569,Mickell Gladness,26.0,9.7,2.2,1.0,0.0,0.2,0.5,0.2,0.2,0.8,0.3
ID_JUG_1570,Cory Joseph,29.0,9.2,2.0,0.8,0.1,0.4,0.2,1.2,0.2,0.1,0.4
ID_JUG_1571,Blake Griffin,82.0,38.0,22.5,8.5,0.1,5.4,3.3,3.8,0.8,0.5,2.7
ID_JUG_1572,DeMarcus Cousins,81.0,28.5,14.1,5.3,0.0,3.4,2.7,2.5,1.0,0.8,3.3
ID_JUG_1573,Jordan Crawford,42.0,24.5,11.7,4.6,0.8,1.7,0.7,2.8,0.9,0.1,2.0
ID_JUG_1574,Landry Fields,82.0,31.0,9.7,3.6,1.0,1.4,1.3,1.9,1.0,0.2,1.3
ID_JUG_1575,Samardo Samuels,37.0,18.9,7.8,3.0,0.0,1.8,2.0,0.5,0.4,0.5,1.4
ID_JUG_1576,Christian Eyenga,44.0,21.5,6.9,3.0,0.6,0.4,0.6,0.8,0.8,0.6,1.1
ID_JUG_1577,Manny Harris,54.0,17.3,5.9,2.0,0.6,1.3,0.7,1.6,0.6,0.1,1.2
ID_JUG_1578,Nikola Pekovic,65.0,13.6,5.5,2.1,0.0,1.3,1.4,0.4,0.3,0.5,1.4
ID_JUG_1579,Trevor Booker,65.0,16.4,5.3,2.1,0.0,1.0,1.5,0.5,0.4,0.6,0.6
ID_JUG_1580,Gary Forbes,63.0,12.6,5.2,2.0,0.3,0.9,0.4,0.8,0.4,0.1,0.7
ID_JUG_1581,Tiago Splitter,60.0,12.3,4.6,1.7,0.0,1.3,1.2,0.4,0.5,0.3,0.5
ID_JUG_1582,Xavier Henry,38.0,13.9,4.3,1.7,0.1,0.9,0.2,0.5,0.3,0.1,0.3
ID_JUG_1583,Pooh Jeter,62.0,13.8,4.1,1.7,0.1,0.6,0.1,2.6,0.5,0.0,0.8
ID_JUG_1584,Semih Erden,41.0,14.5,4.0,1.5,0.0,1.0,0.9,0.5,0.4,0.6,0.8
ID_JUG_1585,Timofey Mozgov,45.0,11.6,3.6,1.4,0.0,0.8,1.0,0.3,0.3,0.6,0.8
ID_JUG_1586,Greivis Vasquez,70.0,12.3,3.6,1.4,0.4,0.5,0.2,2.2,0.3,0.1,1.0
ID_JUG_1587,Quincy Pondexter,66.0,11.1,2.8,1.1,0.3,0.4,0.3,0.4,0.3,0.2,0.2
ID_JUG_1588,Omer Asik,82.0,12.1,2.8,1.0,0.0,0.9,1.4,0.4,0.2,0.7,0.8
ID_JUG_1589,Kevin Seraphin,58.0,10.9,2.7,1.1,0.0,0.4,1.4,0.2,0.3,0.5,0.7
ID_JUG_1590,Ish Smith,43.0,10.3,2.3,1.0,0.1,0.3,0.2,1.8,0.4,0.0,0.8
ID_JUG_1591,Marcus Thornton,73.0,25.6,14.5,5.5,1.6,2.0,1.0,1.6,0.8,0.2,1.0
ID_JUG_1592,Omri Casspi,77.0,25.1,10.3,3.9,1.0,1.5,1.0,1.2,0.7,0.2,1.3
ID_JUG_1593,Jonas Jerebko,80.0,27.9,9.3,3.6,0.5,1.6,2.4,0.7,1.0,0.4,1.0
ID_JUG_1594,Chase Budinger,74.0,20.1,8.9,3.4,1.2,0.9,0.5,1.2,0.5,0.1,0.6
ID_JUG_1595,Jrue Holiday,73.0,24.2,8.0,3.2,0.8,0.9,0.8,3.8,1.1,0.2,2.1
ID_JUG_1596,AJ Price,56.0,15.4,7.3,2.6,1.1,1.1,0.2,1.9,0.6,0.1,1.1
ID_JUG_1597,Rodrigue Beaubois,56.0,12.5,7.1,2.8,0.8,0.8,0.2,1.3,0.5,0.2,1.0
ID_JUG_1598,Serge Ibaka,73.0,18.1,6.3,2.8,0.0,0.8,1.9,0.1,0.3,1.3,0.9
ID_JUG_1599,Jordan Hill,47.0,13.3,5.2,2.1,0.0,1.0,1.6,0.4,0.3,0.4,0.6
ID_JUG_1600,Eric Maynor,81.0,15.7,4.7,1.9,0.3,0.6,0.3,3.3,0.5,0.1,1.0
ID_JUG_1601,Jodie Meeks,60.0,12.0,4.7,1.7,0.7,0.5,0.2,0.7,0.3,0.1,0.4
ID_JUG_1602,James Johnson,65.0,11.6,3.9,1.5,0.2,0.8,0.5,0.7,0.3,0.7,1.0
ID_JUG_1603,Jeff Teague,71.0,10.1,3.2,1.3,0.1,0.6,0.1,1.7,0.5,0.2,0.7
ID_JUG_1604,Hasheem Thabeet,68.0,13.0,3.1,1.1,0.0,0.8,1.3,0.2,0.2,1.3,0.6
ID_JUG_1605,Lester Hudson,25.0,5.2,2.3,0.8,0.2,0.4,0.3,0.5,0.3,0.1,0.6
ID_JUG_1606,Eric Gordon,78.0,34.3,16.1,5.3,1.7,3.8,0.6,2.8,1.0,0.4,2.1
ID_JUG_1607,Marc Gasol,82.0,30.7,11.9,4.3,0.0,3.4,2.5,1.7,0.8,1.1,2.0
ID_JUG_1608,D.J. Augustin,72.0,26.5,11.8,3.7,1.5,2.9,0.2,3.5,0.6,0.0,1.7
ID_JUG_1609,Rudy Fernandez,78.0,25.6,10.4,3.4,2.0,1.5,0.6,2.0,0.9,0.2,1.1
ID_JUG_1610,Mario Chalmers,82.0,32.0,10.0,3.4,1.4,1.8,0.5,4.9,2.0,0.1,2.0
ID_JUG_1611,Greg Oden,61.0,21.5,8.9,3.2,0.0,2.4,2.8,0.5,0.4,1.1,1.4
ID_JUG_1612,Anthony Randolph,63.0,17.9,7.9,3.2,0.0,1.6,2.0,0.8,0.7,1.2,1.3
ID_JUG_1613,Ryan Anderson,66.0,19.9,7.4,2.4,1.0,1.5,1.6,0.8,0.7,0.3,1.0
ID_JUG_1614,Luc Mbah a Moute,82.0,25.8,7.2,2.8,0.0,1.7,2.3,1.1,1.1,0.5,1.2
ID_JUG_1615,Nicolas Batum,79.0,18.4,5.4,2.0,0.8,0.5,1.1,0.9,0.6,0.5,0.6
ID_JUG_1616,Kyle Weaver,56.0,20.8,5.3,2.0,0.6,0.7,0.6,1.8,0.8,0.4,1.2
ID_JUG_1617,Bobby Brown,68.0,13.7,5.3,2.1,0.7,0.5,0.2,1.7,0.3,0.0,0.9
ID_JUG_1618,Joe Alexander,59.0,12.1,4.7,1.7,0.3,1.0,0.7,0.7,0.3,0.5,0.9
ID_JUG_1619,Kosta Koufos,48.0,11.8,4.7,2.0,0.0,0.8,1.0,0.4,0.3,0.6,0.5
ID_JUG_1620,Goran Dragic,55.0,13.2,4.5,1.6,0.4,0.9,0.6,2.0,0.5,0.1,1.3
ID_JUG_1621,Roko Ukic,72.0,12.4,4.2,1.7,0.2,0.6,0.4,2.1,0.4,0.0,0.8
ID_JUG_1622,JJ Hickson,62.0,11.4,4.0,1.6,0.0,0.7,0.8,0.1,0.2,0.5,0.7
ID_JUG_1623,Rob Kurz,40.0,11.1,3.9,1.3,0.4,1.0,0.8,0.5,0.4,0.5,0.4
ID_JUG_1624,Donte Greene,55.0,13.2,3.8,1.4,0.5,0.5,0.3,0.5,0.3,0.3,0.7
ID_JUG_1625,Robin Lopez,60.0,10.2,3.2,1.2,0.0,0.8,0.9,0.1,0.2,0.7,0.5
ID_JUG_1626,Juan Carlos Navarro,82.0,25.8,10.9,3.8,1.9,1.5,0.4,2.2,0.6,0.0,1.6
ID_JUG_1627,Luis Scola,82.0,24.7,10.3,4.2,0.0,1.9,2.1,1.3,0.7,0.2,1.3
ID_JUG_1628,Al Horford,81.0,31.4,10.1,4.1,0.0,1.9,3.1,1.5,0.7,0.9,1.7
ID_JUG_1629,Daequan Cook,59.0,24.4,8.8,3.3,1.3,0.8,0.3,1.3,0.4,0.2,1.1
ID_JUG_1630,Yi Jianlian,66.0,25.0,8.6,3.3,0.1,1.8,1.6,0.8,0.5,0.8,1.4
ID_JUG_1631,Jamario Moon,78.0,27.8,8.5,3.6,0.5,0.8,1.2,1.2,1.0,1.4,0.7
ID_JUG_1632,Sean Williams,73.0,17.5,5.6,2.2,0.0,1.1,1.6,0.4,0.4,1.5,1.0
ID_JUG_1633,Glen Davis,69.0,13.6,4.5,1.6,0.0,1.4,1.4,0.4,0.4,0.3,0.9
ID_JUG_1634,Oleksiy Pecherov,35.0,9.1,3.6,1.3,0.5,0.6,0.6,0.2,0.2,0.1,0.5
ID_JUG_1635,Jermareo Davidson,38.0,8.5,3.2,1.3,0.0,0.5,0.6,0.3,0.2,0.4,0.4
ID_JUG_1636,Andrea Bargnani,65.0,25.1,11.6,4.1,1.5,1.8,0.8,0.8,0.5,0.8,1.6
ID_JUG_1637,Randy Foye,82.0,22.9,10.1,3.7,0.8,2.0,0.6,2.8,0.6,0.3,1.9
ID_JUG_1638,Walter Herrmann,48.0,19.5,9.2,3.6,1.1,0.9,0.6,0.5,0.4,0.1,0.7
ID_JUG_1639,Jorge Garbajosa,67.0,28.5,8.5,3.3,1.0,0.9,0.7,1.9,1.2,0.2,1.0
ID_JUG_1640,Kelenna Azubuike,41.0,16.3,7.1,2.4,0.8,1.5,0.6,0.7,0.5,0.2,1.0
ID_JUG_1641,Rodney Carney,67.0,17.4,6.6,2.7,0.4,0.8,0.6,0.4,0.6,0.3,0.6
ID_JUG_1642,Ersan Ilyasova,66.0,14.7,6.1,2.1,0.8,1.1,0.9,0.7,0.4,0.3,0.8
ID_JUG_1643,JJ Redick,42.0,14.8,6.0,1.9,0.9,1.3,0.2,0.9,0.3,0.0,0.5
ID_JUG_1644,Renaldo Balkman,68.0,15.6,4.9,2.0,0.1,0.8,1.4,0.6,0.8,0.6,0.7
ID_JUG_1645,Mickael Gelabale,70.0,17.7,4.6,1.7,0.2,0.9,0.8,0.8,0.3,0.3,0.7
ID_JUG_1646,Yakhouba Diawara,64.0,18.4,4.4,1.6,0.8,0.5,0.4,0.9,0.5,0.1,0.6
ID_JUG_1647,Leon Powe,63.0,11.4,4.2,1.3,0.0,1.7,1.5,0.2,0.2,0.3,0.7
ID_JUG_1648,Sergio Rodriguez,67.0,12.9,3.7,1.5,0.4,0.3,0.3,3.3,0.5,0.0,1.1
ID_JUG_1649,Thabo Sefolosha,71.0,12.2,3.6,1.5,0.2,0.3,0.5,0.8,0.5,0.2,0.8
ID_JUG_1650,Bobby Jones,44.0,7.6,2.5,1.0,0.0,0.5,0.5,0.4,0.3,0.0,0.4
ID_JUG_1651,Dee Brown,49.0,9.2,1.9,0.7,0.1,0.5,0.2,1.7,0.4,0.1,0.6
ID_JUG_1652,Chris Paul,78.0,36.0,16.1,5.2,0.6,5.1,0.8,7.8,2.2,0.1,2.3
ID_JUG_1653,Salim Stoudamire,61.0,20.3,9.7,3.3,1.3,1.6,0.2,1.2,0.4,0.0,1.3
ID_JUG_1654,Andrew Bogut,82.0,28.6,9.4,3.9,0.0,1.5,2.3,2.3,0.6,0.8,1.5
ID_JUG_1655,Sarunas Jasikevicius,75.0,20.8,7.3,2.3,1.1,1.6,0.3,3.0,0.5,0.1,1.5
ID_JUG_1656,Joey Graham,80.0,19.8,6.7,2.5,0.4,1.4,0.7,0.8,0.5,0.2,1.2
ID_JUG_1657,Francisco Garcia,67.0,19.4,5.6,1.9,0.6,1.2,0.6,1.4,0.6,0.7,1.1
ID_JUG_1658,Jose Calderon,64.0,23.2,5.5,2.1,0.1,1.2,0.5,4.5,0.7,0.1,1.6
ID_JUG_1659,Johan Petro,68.0,18.9,5.2,2.3,0.0,0.7,1.6,0.2,0.4,0.8,0.9
ID_JUG_1660,David Lee,67.0,16.9,5.1,2.0,0.0,1.1,1.6,0.6,0.4,0.3,0.8
ID_JUG_1661,Linas Kleiza,61.0,8.5,3.5,1.3,0.0,0.9,0.6,0.2,0.2,0.2,0.3
ID_JUG_1662,CJ Miles,23.0,8.8,3.4,1.2,0.2,0.8,0.8,0.7,0.3,0.1,0.4
ID_JUG_1663,Orien Greene,80.0,15.4,3.2,1.3,0.1,0.6,0.5,1.6,1.0,0.1,1.4
ID_JUG_1664,Sergei Monia,26.0,13.2,3.0,1.1,0.3,0.4,0.4,0.7,0.3,0.2,0.5
ID_JUG_1665,Esteban Batista,57.0,8.7,1.8,0.6,0.0,0.6,1.1,0.1,0.3,0.2,0.7
ID_JUG_1666,Fabricio Oberto,59.0,8.3,1.7,0.7,0.0,0.3,1.0,0.5,0.2,0.2,0.5
ID_JUG_1667,Lawrence Roberts,33.0,5.5,1.5,0.6,0.0,0.3,0.8,0.2,0.2,0.1,0.2
ID_JUG_1668,Ben Gordon,82.0,24.4,15.1,5.3,1.6,2.8,0.7,2.0,0.6,0.1,2.3
ID_JUG_1669,Luol Deng,61.0,27.3,11.7,4.6,0.5,2.0,1.5,2.2,0.8,0.4,1.9
ID_JUG_1670,JR Smith,76.0,24.4,10.3,3.9,1.1,1.5,0.5,1.9,0.7,0.1,1.4
ID_JUG_1671,Nenad Krstic,75.0,26.2,10.0,3.7,0.0,2.5,2.1,1.0,0.4,0.8,1.5
ID_JUG_1672,Andres Nocioni,81.0,23.4,8.4,3.0,0.3,2.1,0.9,1.5,0.5,0.4,1.7
ID_JUG_1673,Matt Bonner,82.0,19.0,7.2,3.0,0.5,0.7,1.3,0.6,0.5,0.2,0.5
ID_JUG_1674,Chris Duhon,82.0,26.6,5.9,2.1,1.1,0.6,0.3,4.9,1.0,0.0,1.5
ID_JUG_1675,Beno Udrih,80.0,14.4,5.9,2.2,0.7,0.8,0.2,1.9,0.5,0.1,1.0
ID_JUG_1676,Quinton Ross,78.0,21.2,5.1,2.1,0.0,0.9,0.8,1.4,0.7,0.3,0.7
ID_JUG_1677,Kirk Snyder,68.0,13.3,5.0,1.8,0.4,0.9,0.7,0.5,0.4,0.3,0.9
ID_JUG_1678,Anderson Varejao,54.0,16.0,4.9,1.8,0.0,1.3,2.0,0.5,0.8,0.7,0.5
ID_JUG_1679,Delonte West,39.0,12.9,4.5,1.7,0.6,0.5,0.4,1.4,0.5,0.2,0.6
ID_JUG_1680,Rafael Araujo,59.0,12.5,3.3,1.3,0.0,0.7,1.0,0.3,0.4,0.1,0.9
ID_JUG_1681,Sasha Vujacic,35.0,11.5,2.9,0.9,0.5,0.5,0.4,1.5,0.3,0.1,0.4
ID_JUG_1682,Mario Kasun,45.0,7.9,2.6,1.0,0.0,0.5,1.2,0.2,0.2,0.3,0.6
ID_JUG_1683,Pape Sow,27.0,9.4,2.3,0.9,0.0,0.6,0.7,0.1,0.4,0.1,0.4
ID_JUG_1684,Luis Flores,16.0,4.8,2.2,0.9,0.3,0.1,0.1,0.7,0.1,0.0,0.7
ID_JUG_1685,Marquis Daniels,56.0,18.5,8.5,3.6,0.2,1.1,1.2,2.1,0.9,0.2,0.8
ID_JUG_1686,Leandro Barbosa,70.0,21.4,7.9,3.0,1.2,0.7,0.3,2.4,1.3,0.1,1.7
ID_JUG_1687,Udonis Haslem,75.0,24.0,7.3,2.7,0.0,1.9,2.5,0.7,0.4,0.3,1.0
ID_JUG_1688,Raul Lopez,82.0,19.7,7.0,2.7,0.3,1.2,0.3,3.7,0.8,0.0,2.1
ID_JUG_1689,Steve Blake,75.0,18.5,5.9,2.1,1.0,0.7,0.2,2.8,0.8,0.1,1.7
ID_JUG_1690,Mickael Pietrus,53.0,14.1,5.3,1.8,0.7,1.0,0.9,0.5,0.6,0.2,0.8
ID_JUG_1691,Sasha Pavlovic,79.0,14.5,4.8,1.9,0.2,0.8,0.6,0.8,0.5,0.2,0.8
ID_JUG_1692,Darius Songaila,73.0,13.4,4.6,1.8,0.0,1.0,1.2,0.7,0.6,0.2,0.6
ID_JUG_1693,Maciej Lampe,21.0,10.7,4.6,2.0,0.0,0.5,0.4,0.4,0.1,0.1,0.7
ID_JUG_1694,Boris Diaw,76.0,25.3,4.5,1.8,0.1,0.7,1.5,2.4,0.8,0.5,1.7
ID_JUG_1695,Michael Sweetney,42.0,11.8,4.3,1.6,0.0,1.0,1.6,0.3,0.4,0.3,0.8
ID_JUG_1696,Linton Johnson,41.0,17.8,4.2,1.8,0.2,0.5,1.4,0.7,0.9,0.8,0.9
ID_JUG_1697,Zarko Cabarkapa,49.0,11.7,4.1,1.7,0.1,0.7,0.5,0.8,0.2,0.3,1.1
ID_JUG_1698,Jason Kapono,41.0,10.4,3.5,1.3,0.5,0.5,0.5,0.3,0.3,0.0,0.5
ID_JUG_1699,Francisco Elson,62.0,14.2,3.5,1.5,0.0,0.5,1.0,0.5,0.6,0.6,0.6
ID_JUG_1700,Richie Frahm,54.0,8.6,3.4,1.2,0.6,0.4,0.2,0.4,0.3,0.1,0.1
ID_JUG_1701,Zaza Pachulia,59.0,11.2,3.3,1.2,0.0,1.0,1.2,0.2,0.4,0.2,0.6
ID_JUG_1702,Zoran Planinic,49.0,9.6,3.1,1.1,0.2,0.8,0.3,1.4,0.3,0.1,0.7
ID_JUG_1703,Reece Gaines,38.0,9.5,1.8,0.7,0.1,0.4,0.2,1.1,0.3,0.1,0.5
ID_JUG_1704,Matt Carroll,16.0,4.2,1.2,0.4,0.1,0.3,0.1,0.1,0.1,0.0,0.4
ID_JUG_1705,Yao Ming,82.0,29.0,13.5,4.9,0.0,3.7,2.4,1.7,0.4,1.8,2.1
ID_JUG_1706,Gordan Giricek,76.0,28.3,12.3,4.6,1.1,2.0,0.5,1.8,0.7,0.1,1.9
ID_JUG_1707,Nene,80.0,28.2,10.5,4.0,0.0,2.5,2.6,1.9,1.6,0.8,2.3
ID_JUG_1708,Carlos Boozer,81.0,25.3,10.0,4.1,0.0,1.8,2.5,1.3,0.7,0.6,1.3
ID_JUG_1709,J.R. Bremer,64.0,23.5,8.3,2.7,1.6,1.3,0.3,2.6,0.6,0.0,0.9
ID_JUG_1710,Manu Ginobili,69.0,20.7,7.6,2.5,0.7,1.8,0.7,2.0,1.4,0.2,1.4
ID_JUG_1711,Marko Jaric,66.0,20.9,7.4,2.7,0.8,1.2,0.5,2.9,1.5,0.2,1.6
ID_JUG_1712,Mehmet Okur,72.0,19.0,6.9,2.5,0.5,1.3,1.6,1.0,0.3,0.5,0.9
ID_JUG_1713,Mike Dunleavy,82.0,15.9,5.7,2.0,0.6,1.0,0.8,1.3,0.6,0.2,1.0
ID_JUG_1714,Casey Jacobsen,72.0,15.9,5.1,1.7,0.7,1.0,0.4,1.0,0.5,0.1,0.8
ID_JUG_1715,Pat Burke,62.0,12.6,4.3,1.8,0.0,0.6,0.9,0.4,0.3,0.4,0.8
ID_JUG_1716,Marcus Haislip,39.0,11.3,4.1,1.7,0.1,0.7,0.5,0.2,0.2,0.5,0.5
ID_JUG_1717,Nikoloz Tskitishvili,81.0,16.3,3.9,1.4,0.5,0.6,0.8,1.1,0.4,0.4,1.0
ID_JUG_1718,Chris Wilcox,46.0,10.4,3.7,1.6,0.0,0.5,0.7,0.5,0.2,0.3,0.6
ID_JUG_1719,Dan Gadzuric,49.0,15.5,3.4,1.4,0.0,0.6,1.3,0.2,0.4,1.1,0.6
ID_JUG_1720,Igor Rakocevic,42.0,5.8,1.9,0.5,0.1,0.7,0.1,0.8,0.1,0.0,0.5
ID_JUG_1721,Jiri Welsch,37.0,6.3,1.6,0.5,0.0,0.6,0.3,0.7,0.2,0.1,0.5
ID_JUG_1722,Efthimios Rentzias,35.0,4.1,1.5,0.6,0.1,0.2,0.3,0.2,0.2,0.1,0.1
ID_JUG_1723,Pau Gasol,82.0,36.7,17.6,6.7,0.0,4.1,2.9,2.7,0.5,2.1,2.7
ID_JUG_1724,Andrei Kirilenko,82.0,26.3,10.7,3.5,0.3,3.5,1.8,1.1,1.4,1.9,1.3
ID_JUG_1725,Tony Parker,77.0,29.4,9.2,3.5,0.8,1.4,0.4,4.3,1.2,0.1,2.0
ID_JUG_1726,Zeljko Rebraca,74.0,15.9,6.9,2.6,0.0,1.8,1.1,0.5,0.4,1.0,1.1
ID_JUG_1727,Predrag Drobnjak,64.0,18.3,6.8,3.0,0.0,0.9,1.2,0.8,0.3,0.5,0.8
ID_JUG_1728,Vladimir Radmanovic,61.0,20.2,6.7,2.4,1.1,0.8,0.7,1.3,0.9,0.4,1.2
ID_JUG_1729,Oscar Torres,65.0,16.6,6.0,2.1,0.6,1.3,0.7,0.6,0.4,0.1,0.8
ID_JUG_1730,Will Solomon,62.0,14.2,5.2,1.8,0.7,0.8,0.2,1.5,0.6,0.1,1.0
ID_JUG_1731,Jason Collins,77.0,18.2,4.5,1.5,0.0,1.5,1.7,1.1,0.4,0.6,0.9
ID_JUG_1732,Etan Thomas,47.0,13.2,4.3,1.7,0.0,0.9,1.2,0.1,0.4,0.7,0.6
ID_JUG_1733,Joe Crispin,21.0,7.3,3.8,1.2,0.7,0.6,0.1,1.2,0.2,0.0,0.5
ID_JUG_1734,Gerald Wallace,54.0,8.0,3.2,1.4,0.0,0.4,0.9,0.5,0.4,0.1,0.4
ID_JUG_1735,Carlos Arroyo,37.0,10.0,3.0,1.3,0.0,0.4,0.3,1.9,0.3,0.0,0.6
ID_JUG_1736,Courtney Alexander,65.0,21.3,9.5,3.7,0.3,1.9,0.6,1.0,0.7,0.1,1.2
ID_JUG_1737,Hedo Turkoglu,74.0,16.8,5.3,1.9,0.4,1.2,0.7,0.9,0.7,0.3,0.7
ID_JUG_1738,Paul McPherson,55.0,10.8,4.8,2.0,0.0,0.8,0.7,0.7,0.5,0.1,0.9
ID_JUG_1739,Jamaal Magloire,74.0,14.8,4.6,1.6,0.0,1.3,1.4,0.4,0.2,1.1,0.8
ID_JUG_1740,Jake Tsakalidis,57.0,16.6,4.5,1.8,0.0,0.9,1.5,0.3,0.2,1.0,1.2
ID_JUG_1741,Hanno Mottola,73.0,13.5,4.4,1.7,0.0,1.0,0.7,0.3,0.2,0.1,0.9
ID_JUG_1742,Eduardo Najera,40.0,10.8,3.3,1.5,0.0,0.4,1.0,0.7,0.3,0.2,0.4
ID_JUG_1743,Dragan Tarlac,43.0,13.9,2.4,0.9,0.0,0.6,0.9,0.7,0.2,0.4,0.9
ID_JUG_1744,Dalibor Bagaric,35.0,7.4,1.3,0.5,0.0,0.4,0.6,0.3,0.3,0.5,0.6
ID_JUG_1745,Pepe Sanchez,29.0,5.2,0.7,0.3,0.0,0.1,0.1,1.4,0.4,0.0,0.2
ID_JUG_1746,Metta World Peace,72.0,31.1,12.0,4.3,0.8,2.6,0.9,2.8,1.7,0.5,2.3
ID_JUG_1747,Wally Szczerbiak,73.0,29.7,11.6,4.7,0.4,1.8,1.2,2.8,0.8,0.3,1.1
ID_JUG_1748,Shawn Marion,51.0,24.7,10.2,4.4,0.1,1.4,2.1,1.4,0.7,1.0,1.0
